customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
2888-ADFAO,0,0,0,0,47,0,0,2,0,0,0,0,0,0,2,1,0,21.3,1001.1,0
8707-HOEDG,0,0,0,0,70,0,1,1,0,1,1,1,1,1,2,1,2,110.2,7714.0,0
3374-LXDEV,0,0,0,0,13,0,1,1,0,1,1,1,0,0,0,0,2,89.4,1162.2,1
4072-IPYLT,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,1,51.05,1837.8,0
7167-PCEYD,1,0,0,0,67,0,0,2,0,0,0,0,0,0,2,1,3,19.8,1326.6000000000001,0
4936-YPJNK,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,3,19.9,199.0,0
1580-BMCMR,1,1,0,0,19,0,0,1,1,0,0,0,0,1,0,1,2,87.3,1658.7,0
4817-KEQSP,0,0,0,0,71,0,0,2,0,0,0,0,0,0,2,0,0,19.85,1409.3500000000001,0
6408-WHTEF,1,0,0,0,72,0,1,0,1,1,1,1,1,1,2,1,3,89.4,6436.8,0
9251-AWQGT,0,0,0,0,48,0,0,2,0,0,0,0,0,0,2,0,3,20.0,960.0,0
8749-CLJXC,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.05,20.05,0
7989-VCQOH,1,0,0,0,18,0,0,0,1,0,1,1,1,1,0,0,2,83.25,1498.5,0
5049-GLYVG,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.6,20.6,1
4199-QHJNM,1,1,0,0,67,0,1,1,0,1,0,1,1,1,2,0,0,102.9,6894.3,0
8882-TLVRW,1,0,0,0,69,0,0,0,1,0,1,1,0,0,2,0,3,39.1,2697.9,0
5883-GTGVD,1,0,0,0,19,0,1,1,0,1,0,0,1,1,0,1,2,99.95,1899.05,1
5135-GRQJV,1,1,0,0,72,0,1,1,1,1,1,1,1,1,2,1,3,114.5,8244.0,0
2384-OVPSA,0,1,0,0,38,0,0,2,0,0,0,0,0,0,2,0,3,20.2,767.6,0
1371-WEPDS,1,1,0,0,40,0,0,0,0,0,0,0,0,1,1,0,2,55.8,2232.0,0
3580-GICBM,0,0,0,0,61,0,1,2,0,0,0,0,0,0,2,1,3,24.2,1476.2,0
4817-QRJSX,0,0,0,0,10,0,1,1,0,1,0,0,0,0,0,1,1,81.0,810.0,1
9730-DRTMJ,1,0,0,0,32,0,1,0,1,0,0,1,1,0,1,1,1,72.8,2329.6,0
4686-UXDML,0,0,0,0,21,0,1,1,0,1,0,0,1,1,0,1,1,99.85,2096.85,0
3349-ANQNH,0,1,0,0,59,0,1,1,0,0,1,0,1,1,1,1,2,99.5,5870.5,0
2398-YPMUR,0,1,0,0,13,0,0,1,0,0,0,0,0,0,0,1,2,70.15,911.95,1
0932-YIXYU,0,0,0,0,47,0,0,2,0,0,0,0,0,0,2,0,1,20.25,951.75,0
7480-SPLEF,1,0,0,0,69,0,1,2,0,0,0,0,0,0,2,1,0,26.0,1794.0,0
7636-XUHWW,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,19.9,39.8,0
1431-CYWMH,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,19.05,419.1,0
5937-EORGB,1,1,0,0,15,0,1,1,1,0,1,0,1,0,0,1,2,96.5,1447.5,0
6349-JDHQP,0,0,0,0,53,0,0,2,0,0,0,0,0,0,2,0,1,19.85,1052.0500000000002,0
5539-HIVAK,0,1,0,0,28,0,1,2,0,0,0,0,0,0,0,0,3,25.7,719.6,0
5847-MXBEO,1,0,0,0,22,0,0,2,0,0,0,0,0,0,1,0,3,20.3,446.6,0
9985-MWVIX,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1
4583-PARNH,1,1,0,0,16,0,0,1,0,0,1,1,0,1,0,1,2,91.55,1464.8,0
1116-FRYVH,0,0,0,0,48,0,0,0,1,1,0,1,0,0,2,0,3,39.4,1891.1999999999998,0
1421-HCERK,1,1,0,0,30,0,1,1,1,1,1,1,1,0,0,1,0,105.7,3171.0,0
9633-XQABV,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,70.25,210.75,0
0716-BQNDX,1,1,0,0,57,0,1,1,1,0,0,1,0,1,2,0,2,93.75,5343.75,0
1265-XTECC,0,1,0,0,68,0,1,1,1,1,0,0,0,1,1,1,1,96.55,6565.4,1
1183-CANVH,0,0,0,0,23,0,0,0,0,0,0,1,1,0,1,0,0,60.0,1380.0,0
1972-XMUWV,0,0,0,0,65,0,0,0,0,0,0,1,1,0,2,1,1,59.8,3887.0,0
8679-LZBMD,1,0,0,0,44,0,0,1,0,0,0,0,1,1,1,1,0,90.65,3988.6000000000004,0
3407-JMJQQ,0,0,0,0,71,0,1,1,1,1,1,0,1,1,2,1,0,109.0,7739.0,0
6252-DFGTK,0,0,0,0,37,0,1,0,1,0,1,1,0,0,1,0,1,68.1,2519.7,0
1539-LNKHM,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,3,20.4,244.79999999999998,0
8645-KOMJQ,1,0,0,0,69,0,1,0,0,1,1,1,1,1,2,1,0,81.95,5654.55,0
0289-IVARM,0,0,0,0,35,0,0,0,1,1,1,0,0,0,0,0,2,60.55,2119.25,0
9761-XUJWD,1,0,0,0,5,0,0,0,0,1,0,1,0,1,0,1,0,65.6,328.0,0
4057-FKCZK,1,0,0,0,58,0,1,1,0,0,0,0,1,0,2,0,0,82.5,4785.0,0
4291-TPNFG,1,0,0,0,72,0,1,0,1,1,1,1,0,1,2,1,0,82.3,5925.599999999999,0
6087-YPWHO,1,0,0,0,72,0,1,0,1,1,1,1,0,0,2,0,3,68.15,4906.8,0
3090-QFUVD,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,20.3,20.3,0
2237-ZFSMY,0,0,0,0,39,0,0,1,1,0,1,1,1,0,1,1,2,95.55,3726.45,1
1722-LDZJS,1,0,0,0,53,0,0,2,0,0,0,0,0,0,1,0,1,20.2,1070.6,0
1818-ESQMW,0,0,0,0,27,0,0,1,0,0,1,1,0,1,0,1,2,89.2,2408.4,0
4871-JTKJF,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
1415-YFWLT,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2,89.3,89.3,1
7401-RUBNK,0,0,0,0,18,0,0,1,1,0,0,0,0,0,0,0,2,74.8,1346.3999999999999,0
0506-YLVKJ,1,0,0,0,46,0,0,2,0,0,0,0,0,0,2,1,3,20.2,929.1999999999999,0
8661-BOYNW,0,0,0,0,72,0,1,0,1,0,1,1,1,1,2,1,1,84.4,6076.8,0
6711-VTNRE,0,0,0,0,36,0,0,1,0,0,1,1,0,1,0,1,2,87.55,3151.7999999999997,1
4815-GBTCD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,25.15,100.6,0
2805-AUFQN,0,0,0,0,25,0,0,2,0,0,0,0,0,0,2,0,1,19.8,495.0,0
0980-PVMRC,0,0,0,0,40,0,0,0,0,1,0,0,1,1,0,1,2,50.85,2034.0,0
7233-DRTRF,1,0,0,0,63,0,1,1,0,1,1,0,1,1,0,1,2,102.4,6451.200000000001,0
3500-RMZLT,0,1,0,0,15,0,0,1,1,0,1,1,0,1,0,1,3,96.3,1444.5,1
3873-NFTGI,1,0,0,0,14,0,1,0,0,1,0,0,0,0,0,1,1,55.5,777.0,0
1162-ECVII,1,1,0,0,72,0,1,1,0,1,1,1,1,1,2,1,0,109.75,7902.0,0
7048-GXDAY,1,0,0,0,39,0,1,1,1,1,0,0,1,1,0,1,2,106.4,4149.6,0
8571-ZCMCX,0,0,0,0,47,0,0,0,1,1,1,0,1,1,2,1,1,60.0,2820.0,0
1169-WCVAK,1,0,0,0,19,0,1,1,1,1,0,1,0,0,0,1,1,88.8,1687.2,0
4548-SDBKE,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,1,2,85.2,426.0,1
8066-POXGX,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,1,2,35.1,456.3,1
7129-CAKJW,0,0,0,0,17,0,1,1,0,0,1,0,0,0,0,0,0,80.05,1360.85,0
8695-ARGXZ,1,1,0,0,34,0,1,1,0,0,0,0,0,0,0,1,2,75.55,2568.7,0
3570-YUEKJ,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,1,2,49.55,2081.1,0
4143-OOBWZ,1,0,0,0,5,0,1,1,0,1,0,0,0,0,0,1,2,81.3,406.5,1
1555-HAPSU,0,0,0,0,71,0,1,2,0,0,0,0,0,0,2,0,1,23.9,1696.8999999999999,0
1697-NVVGY,1,1,0,0,19,0,0,0,1,0,1,0,1,0,0,0,0,66.4,1261.6000000000001,0
7854-EKTJL,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2,19.6,39.2,1
8464-EETCQ,1,0,0,0,57,0,0,2,0,0,0,0,0,0,2,0,1,18.8,1071.6000000000001,0
2419-FSORS,1,0,0,0,72,0,1,1,0,1,1,1,1,1,2,1,2,108.4,7804.8,0
8132-YPVBX,0,0,0,0,6,0,0,1,0,1,0,0,0,1,0,1,3,85.95,515.7,0
9102-IAYHT,0,0,0,0,17,0,1,1,0,0,0,0,0,1,0,1,2,85.45,1452.65,1
6754-LZUKA,1,0,0,0,61,0,1,0,0,1,1,0,1,1,2,0,0,80.9,4934.900000000001,0
3422-LYEPQ,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1
8099-MZPUJ,1,0,0,0,48,0,1,1,1,1,1,1,1,1,2,0,1,111.8,5366.4,0
0787-LHDYT,1,0,0,0,16,0,0,2,0,0,0,0,0,0,0,1,1,20.6,329.6,0
2642-DTVCO,1,1,0,0,9,0,1,1,0,0,0,0,0,1,0,1,2,85.05,765.4499999999999,1
0374-IOEGQ,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,44.6,133.8,0
4361-JEIVL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,1
3197-NNYNB,1,0,0,0,65,0,1,1,0,1,1,0,1,1,2,0,1,105.1,6831.5,0
3396-DKDEL,0,0,0,0,70,0,1,1,1,1,1,1,1,1,2,1,1,115.15,8060.5,0
1752-OZXFY,1,0,0,0,60,0,0,0,1,0,0,0,1,0,1,1,3,59.8,3588.0,0
9066-QRSDU,0,0,0,0,69,0,1,2,0,0,0,0,0,0,1,1,2,26.3,1814.7,0
9112-WSNPU,0,1,0,0,35,0,0,1,0,0,0,0,0,0,0,0,2,70.55,2469.25,0
9867-NNXLC,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,1,3,20.05,441.1,0
5321-NTRKC,1,0,0,0,66,0,1,0,0,1,1,0,1,1,2,0,0,79.85,5270.099999999999,0
1363-TXLSL,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1
9507-EXLTT,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,79.35,79.35,1
3161-GETRM,1,0,0,0,34,0,1,1,0,0,1,0,0,1,0,1,1,90.05,3061.7,0
0402-OAMEN,0,0,0,0,72,0,1,2,0,0,0,0,0,0,2,0,0,24.45,1760.3999999999999,0
6933-VLYFX,1,0,0,0,31,0,0,0,1,0,1,1,1,1,1,0,2,59.95,1858.45,0
6754-WKSHP,1,0,0,0,30,0,1,2,0,0,0,0,0,0,1,0,0,25.35,760.5,0
9846-GKXAS,0,0,0,0,9,0,0,1,0,0,0,0,1,1,0,1,0,90.8,817.1999999999999,1
6017-PPLPX,1,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,2,70.45,1409.0,1
4976-LNFVV,1,1,0,0,19,0,0,0,0,1,1,0,0,0,0,1,1,34.3,651.6999999999999,0
5055-MGMGF,0,0,0,0,65,0,1,1,1,0,1,0,1,1,0,1,2,105.05,6828.25,0
4641-FROLU,0,0,0,0,30,0,0,2,0,0,0,0,0,0,2,0,3,19.3,579.0,0
2862-JVEOY,1,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,3,19.15,114.89999999999999,0
2969-QWUBZ,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,2,51.4,102.8,0
9822-BIIGN,1,0,0,0,53,0,1,0,1,0,0,1,0,1,0,0,2,71.85,3808.0499999999997,0
2077-MPJQO,1,1,0,0,7,0,1,1,0,0,0,0,0,0,0,1,2,75.4,527.8000000000001,0
1534-OULXE,0,0,0,0,61,0,0,0,1,0,0,0,0,0,1,1,0,49.7,3031.7000000000003,0
7136-RVDTZ,1,1,0,0,70,0,0,0,0,0,0,0,1,1,1,1,2,45.25,3167.5,1
2971-SGAFL,0,0,0,0,13,0,1,0,1,0,1,0,1,1,0,1,2,78.75,1023.75,0
1480-IVEVR,1,1,0,0,35,0,1,1,0,0,1,0,0,0,1,1,0,81.6,2856.0,0
2905-KFQUV,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,70.4,140.8,0
4581-SSPWD,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,2,75.8,227.39999999999998,1
3370-HXOPH,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,2,76.1,228.29999999999998,0
9391-YZEJW,0,0,0,0,62,0,1,1,0,0,0,0,1,1,1,1,0,94.0,5828.0,0
9958-MEKUC,1,0,0,0,72,0,1,1,1,1,1,1,0,1,2,0,1,103.95,7484.400000000001,0
0281-CNTZX,1,0,0,0,63,0,0,2,0,0,0,0,0,0,2,1,0,19.95,1256.85,0
6927-WTFIV,1,1,0,0,20,0,0,1,0,0,0,0,0,0,0,0,1,71.3,1426.0,1
4118-CEVPF,0,1,0,0,35,0,1,1,1,1,1,1,1,1,1,1,0,110.8,3878.0,0
3398-ZOUAA,1,1,0,0,21,0,0,1,0,0,0,0,0,0,0,1,2,69.1,1451.1,1
9114-VEPUF,1,0,0,0,62,0,1,1,1,1,0,0,0,1,1,0,2,96.1,5958.2,0
7876-BEUTG,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,1,3,48.8,732.0,0
2338-BQEZT,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,1,1,50.55,2780.25,0
9873-MNDKV,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,44.65,491.15,0
0378-NHQXU,0,0,0,0,17,0,1,1,0,0,1,0,1,0,0,0,2,88.25,1500.25,1
8241-JUIQO,0,0,0,0,61,0,0,2,0,0,0,0,0,0,1,0,0,19.45,1186.45,0
2194-IIQOF,0,0,0,0,71,0,1,0,1,1,1,1,1,1,2,0,1,89.3,6340.3,0
4512-ZUIYL,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,70.0,140.0,1
9631-RXVJM,1,0,0,0,35,0,0,2,0,0,0,0,0,0,2,0,3,19.25,673.75,0
9584-EXCDZ,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,70.5,1198.5,0
7969-AULMZ,0,0,0,0,21,0,1,1,0,0,0,0,1,1,0,1,2,97.35,2044.35,1
5093-FEGLU,0,0,0,0,47,0,0,2,0,0,0,0,0,0,2,0,0,19.65,923.55,0
2621-UDNLU,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,20.85,62.550000000000004,0
7526-IVLYU,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,3,19.65,58.949999999999996,0
2428-HYUNX,1,1,0,0,44,0,0,2,0,0,0,0,0,0,2,1,1,19.35,851.4000000000001,0
9214-EKVXR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0
3410-MHHUM,0,0,0,0,44,0,1,1,0,1,1,0,0,1,1,0,2,94.4,4153.6,0
0568-ONFPC,1,0,0,0,5,0,1,2,0,0,0,0,0,0,0,1,0,25.9,129.5,1
0733-VUNUW,1,0,0,0,24,0,1,0,1,0,0,0,0,0,0,1,0,55.65,1335.6,1
4550-EVXNY,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
2122-YWVYA,0,0,0,0,18,0,0,1,1,0,0,0,0,0,0,1,2,75.4,1357.2,0
2968-SSGAA,0,0,0,0,10,0,1,1,0,0,1,0,1,1,0,1,2,100.6,1006.0,1
2296-DKZFP,0,0,0,0,65,0,0,0,1,1,1,0,0,1,2,0,0,71.0,4615.0,0
4844-JJWUY,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,86.0,86.0,1
6777-TGHTM,0,0,0,0,53,0,1,1,1,0,1,0,1,1,1,1,1,106.95,5668.35,1
8909-BOLNL,1,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,3,21.2,63.599999999999994,0
6603-YRDCJ,1,0,0,0,33,0,0,0,1,1,0,1,0,0,2,1,3,61.05,2014.6499999999999,0
3538-WZPHD,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,2,29.6,88.80000000000001,1
3229-USWAR,0,0,0,0,34,0,0,0,1,0,1,1,1,1,1,1,0,79.95,2718.3,0
2138-VFAPZ,0,0,0,0,14,0,0,2,0,0,0,0,0,0,2,1,3,19.7,275.8,0
6131-JLWZM,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,3,20.3,263.90000000000003,0
4785-QRJHC,1,1,0,0,46,0,0,0,0,1,1,1,1,1,1,1,0,59.9,2755.4,1
0269-XFESX,1,0,0,0,23,0,1,2,0,0,0,0,0,0,1,0,3,24.35,560.0500000000001,0
1709-EJDOX,0,0,0,0,47,0,0,2,0,0,0,0,0,0,2,0,3,19.75,928.25,0
4316-XCSLJ,1,0,0,0,17,0,0,0,1,0,0,0,0,0,0,1,3,50.3,855.0999999999999,0
8610-WFCJF,0,0,0,0,49,0,1,1,0,0,0,0,1,1,0,1,2,95.6,4684.4,1
9693-XMUOB,1,1,0,0,59,0,0,0,0,1,0,0,1,1,0,1,2,50.25,2964.75,0
0383-CLDDA,0,0,0,0,69,0,1,0,1,0,1,1,1,1,2,1,1,85.35,5889.15,0
4905-JEFDW,1,0,0,0,11,0,0,0,0,0,1,0,1,0,1,1,2,41.6,457.6,1
2709-UQGNP,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,3,51.65,516.5,0
3549-ZTMNH,1,0,0,0,12,0,1,2,0,0,0,0,0,0,2,1,0,24.0,288.0,0
7881-INRLC,1,0,0,0,45,0,1,1,0,1,0,0,1,1,0,1,1,100.85,4538.25,1
8033-ATFAS,0,0,0,0,39,0,0,0,0,0,1,0,1,0,0,1,3,59.85,2334.15,0
1635-NZATJ,1,1,0,0,71,0,1,2,0,0,0,0,0,0,2,0,1,25.45,1806.95,0
0562-HKHML,1,0,0,0,71,0,1,2,0,0,0,0,0,0,2,0,1,23.9,1696.8999999999999,0
8277-RVRSV,0,0,0,0,33,0,1,2,0,0,0,0,0,0,1,0,1,24.15,796.9499999999999,0
9943-VSZUV,1,1,0,0,67,0,1,1,0,0,0,0,0,0,0,1,3,75.7,5071.900000000001,0
0117-LFRMW,1,0,0,0,37,0,0,0,1,1,1,0,0,0,0,0,0,40.2,1487.4,1
6172-FECYY,1,0,0,0,49,0,1,1,0,0,0,0,1,0,0,0,2,84.5,4140.5,1
7054-ENNGU,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,3,50.85,457.65000000000003,0
1455-HFBXA,1,0,0,0,52,0,1,1,1,0,1,1,0,0,2,1,1,91.6,4763.2,0
9402-CXWPL,0,0,0,0,70,0,1,1,0,1,0,0,1,1,1,0,2,98.9,6923.0,0
1628-BIZYP,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,85.0,85.0,0
1965-AKTSX,0,1,0,0,14,0,1,1,0,1,0,0,0,0,0,1,2,78.95,1105.3,1
0082-LDZUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0
4786-UKSNZ,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.2,20.2,1
5343-SGUBI,0,0,0,0,52,0,1,1,0,1,0,0,0,0,1,1,3,80.2,4170.400000000001,0
0856-NAOES,1,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,3,60.9,365.4,0
1976-AZZPJ,1,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,3,34.2,239.40000000000003,0
7248-VZQLC,0,1,0,0,47,0,1,1,0,1,1,0,0,0,0,1,0,85.2,4004.4,1
6156-UZDLF,0,0,0,0,26,0,0,1,1,0,1,1,0,0,1,1,1,87.15,2265.9,0
3099-OONVS,1,0,0,0,25,0,0,0,1,0,0,1,0,0,0,0,2,54.3,1357.5,0
9500-WBGRP,1,0,0,0,69,0,0,2,0,0,0,0,0,0,2,1,3,19.1,1317.9,0
5183-KLYEM,0,0,0,0,72,0,1,1,1,1,1,1,1,1,2,1,1,112.75,8118.0,0
5144-PQCDZ,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,3,19.95,79.8,0
8514-VZHEB,1,0,0,0,59,0,0,2,0,0,0,0,0,0,2,0,3,19.5,1150.5,0
6625-IUTTT,1,0,0,0,67,0,0,0,1,0,1,0,0,1,2,0,0,65.55,4391.849999999999,0
9355-NPPFS,0,1,0,0,26,0,0,1,0,0,0,0,0,1,0,1,2,78.8,2048.7999999999997,0
0068-FIGTF,0,0,0,0,27,0,0,0,0,1,1,1,1,1,1,0,3,78.2,2111.4,0
5965-GGPRW,1,0,0,0,72,0,1,1,1,0,1,0,1,1,2,0,0,105.25,7578.0,0
8035-PWSEV,0,0,0,0,6,0,0,1,0,0,1,1,0,1,0,1,2,89.25,535.5,0
2236-HILPA,1,0,0,0,62,0,0,2,0,0,0,0,0,0,2,0,1,20.65,1280.3,0
1840-BIUOG,1,0,0,0,20,0,1,0,0,1,0,1,1,0,1,1,2,68.7,1374.0,0
1356-MKYSK,1,0,0,0,6,0,0,0,1,0,1,1,1,1,0,0,1,78.65,471.90000000000003,0
6080-LNESI,1,0,0,0,51,0,1,2,0,0,0,0,0,0,2,0,3,24.75,1262.25,0
1830-IPXVJ,0,0,0,0,61,0,0,2,0,0,0,0,0,0,2,0,1,19.75,1204.75,0
5828-DWPIL,1,1,0,0,62,0,1,1,1,1,1,0,0,0,0,1,2,89.1,5524.2,0
8398-TBIYD,0,0,0,0,72,0,1,1,1,0,0,1,0,0,2,1,0,84.7,6098.400000000001,0
0011-IGKFF,1,1,0,0,13,0,0,1,0,1,1,0,1,1,0,1,2,98.0,1274.0,1
4192-GORJT,1,0,0,0,5,0,0,1,0,0,1,0,1,1,0,1,2,94.45,472.25,1
6496-SLWHQ,1,1,0,0,3,0,1,1,0,1,1,0,1,1,0,1,2,105.0,315.0,1
9912-GVSEQ,0,1,0,0,26,0,1,1,0,1,1,0,0,1,0,1,2,93.85,2440.1,1
2931-FSOHN,1,1,0,0,13,0,0,0,0,1,0,0,1,0,0,1,2,59.9,778.6999999999999,0
9418-RUKPH,0,0,0,0,38,0,0,2,0,0,0,0,0,0,2,1,3,19.95,758.1,0
5383-MMTWC,0,1,0,0,8,0,1,1,0,0,0,0,0,1,0,1,2,84.0,672.0,1
9971-ZWPBF,1,1,0,0,34,0,1,1,0,1,1,1,1,1,0,1,2,108.9,3702.6000000000004,0
4712-AUQZO,1,0,0,0,18,0,0,0,1,0,1,0,0,0,0,0,3,33.6,604.8000000000001,0
9711-FJTBX,1,0,0,0,56,0,0,1,0,1,1,1,0,0,1,1,3,85.85,4807.599999999999,0
2908-ZTPNF,0,0,0,0,36,0,0,0,0,1,0,1,0,0,0,1,0,34.85,1254.6000000000001,0
7240-ETPTR,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,1,2,48.75,438.75,1
2202-CUYXZ,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,84.85,84.85,1
5995-OIGLP,1,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,3,56.65,679.8,1
8421-WZOOW,0,1,0,0,57,0,0,1,0,1,1,1,1,0,0,1,1,95.3,5432.099999999999,0
6261-RCVNS,0,0,0,0,42,0,0,0,1,1,1,1,0,1,1,0,1,73.9,3103.8,1
7951-QKZPL,0,0,0,0,33,0,1,2,0,0,0,0,0,0,2,1,3,24.5,808.5,1
1414-YADCW,1,0,0,0,70,0,0,1,1,1,0,1,0,0,2,0,0,84.6,5922.0,0
8756-RDDLT,0,0,0,0,68,0,0,0,0,1,0,1,0,1,0,0,2,44.95,3056.6000000000004,0
2862-PFNIK,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0
5816-QVHRX,0,0,0,0,37,0,1,1,0,0,0,1,1,1,0,0,1,100.3,3711.1,0
4430-YHXGG,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,3,25.45,101.8,0
6888-SBYAI,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,50.7,50.7,0
7395-XWZOY,1,0,0,0,20,0,0,0,1,1,1,1,1,0,0,1,1,55.0,1100.0,0
7169-YWAMK,1,0,0,0,72,0,0,0,1,1,0,1,1,0,2,0,0,68.4,4924.8,0
3640-PHQXK,0,0,0,0,31,0,1,1,0,0,1,0,0,1,0,1,2,89.9,2786.9,1
6877-LGWXO,1,1,0,0,18,0,0,1,0,0,0,0,0,1,0,0,2,78.55,1413.8999999999999,1
6859-RKMZJ,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,55.05,605.55,0
2729-VNVAP,0,0,0,0,33,0,0,2,0,0,0,0,0,0,2,0,1,19.8,653.4,0
2957-JIRMN,0,1,0,0,62,0,1,1,0,0,0,0,1,0,1,0,2,84.45,5235.900000000001,0
2049-BAFNW,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,35.9,35.9,0
3842-QTGDL,1,0,0,0,16,0,0,1,1,1,0,0,0,0,0,0,0,80.75,1292.0,0
7163-OCEQI,1,0,0,0,22,0,1,0,0,0,1,1,1,1,1,1,3,78.65,1730.3000000000002,0
9782-LGXMC,0,0,0,0,49,0,0,0,1,0,1,1,0,0,0,0,0,61.75,3025.75,0
5975-BAICR,1,0,0,0,36,0,0,0,1,0,1,0,0,1,1,1,1,63.7,2293.2000000000003,0
8019-ENHXU,1,0,0,0,42,0,1,1,0,1,1,1,0,1,0,1,2,99.45,4176.900000000001,1
5167-GBFRE,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,25.2,100.8,1
9033-EOXWV,0,0,0,0,12,0,1,0,0,0,0,1,1,1,1,0,3,74.05,888.5999999999999,1
4673-KKSLS,0,0,0,0,31,0,0,1,1,0,1,1,0,0,0,0,2,87.6,2715.6,0
4853-OITSN,1,0,0,0,5,0,1,1,1,0,0,0,0,1,0,1,2,89.15,445.75,0
9800-OUIGR,1,0,0,0,66,0,0,2,0,0,0,0,0,0,2,0,1,20.0,1320.0,0
1324-NLTJE,0,1,0,0,15,0,1,0,0,0,0,1,0,0,0,0,1,55.0,825.0,1
2324-EFHVG,1,0,0,0,64,0,1,1,0,1,1,0,1,1,2,1,0,104.4,6681.6,0
7094-MSZAO,1,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,1,20.05,200.5,0
1522-VVDMG,1,0,0,0,7,0,0,1,0,1,0,1,1,0,0,1,2,89.75,628.25,1
6907-CQGPN,1,0,0,0,29,0,0,0,0,1,0,1,0,0,0,0,2,34.3,994.6999999999999,0
0780-XNZFN,1,0,0,0,57,0,0,2,0,0,0,0,0,0,2,0,0,20.65,1177.05,0
0239-OXEXL,0,0,0,0,46,0,1,1,1,1,0,0,0,0,0,0,3,84.25,3875.5,0
2675-IJRGJ,1,0,0,0,53,0,0,2,0,0,0,0,0,0,2,0,0,19.65,1041.4499999999998,0
